Index,Snore_Data,RED,IR
1214,-15784,23202,27481
1215,10066,23203,27486
1216,-8535,23204,27490
1217,-11113,23210,27501
1218,-10107,23217,27515
1219,-14662,23215,27517
1220,9474,23219,27521
1221,5073,23214,27524
1222,-20207,23213,27521
1223,-18240,23213,27519
1224,-7453,23209,27514
1225,9056,23213,27508
1226,5452,23206,27504
1227,-8263,23208,27492
1228,-1774,23203,27497
1229,109,23203,27491
1230,-11241,23204,27488
1231,-12175,23200,27495
1232,-14299,23204,27496
1233,-3983,23203,27505
1234,1208,23205,27503
1235,2045,23208,27510
1236,-7380,23209,27516
1237,3783,23215,27523
1238,10502,23213,27532
1239,-3568,23219,27538
1240,-2880,23222,27540
1241,4632,23228,27548
1242,5698,23228,27556
1243,4836,23233,27562
1244,-950,23234,27563
1245,590,23240,27570
1246,6085,23239,27577
1247,4148,23238,27584
1248,7601,23243,27596
1249,3554,23246,27595
1250,1012,23246,27610
1251,8903,23244,27611
1252,-774,23251,27617
1253,-3152,23251,27620
1254,4929,23256,27626
1255,2252,23254,27632
1256,-16089,23259,27630
1257,1536,23257,27634
1258,14381,23257,27633
1259,25447,23261,27641
1260,1814,23263,27641
1261,7507,23264,27643
1262,20775,23262,27650
1263,-698,23262,27653
1264,-1438,23265,27666
1265,1577,23270,27658
1266,3423,23268,27666
1267,21303,23274,27674
1268,13585,23271,27680
1269,751,23274,27689
1270,2064,23277,27690
1271,7616,23280,27695
1272,-20376,23280,27695
1273,-15768,23275,27686
1274,-15668,23269,27660
1275,-7220,23254,27626
1276,6856,23233,27578
1277,-11031,23218,27537
1278,-17935,23206,27498
1279,-10009,23192,27473
1280,3975,23182,27446
1281,10865,23181,27431
1282,1114,23178,27419
1283,-684,23171,27411
1284,6341,23168,27415
1285,-2111,23174,27410
1286,-11303,23173,27416
1287,-11727,23176,27422
1288,-12743,23176,27435
1289,1344,23180,27441
1290,-2639,23186,27442
1291,-4694,23183,27452
1292,-1691,23187,27448
1293,-1763,23187,27456
1294,11010,23188,27454
1295,-973,23188,27460
1296,-4105,23193,27465
1297,1764,23196,27471
1298,7740,23197,27479
1299,1246,23203,27484
1300,1039,23205,27495
1301,-2588,23206,27499
1302,3337,23209,27511
1303,319,23213,27511
1304,22233,23212,27512
1305,18988,23209,27504
1306,8169,23208,27505
1307,14028,23208,27502
1308,12225,23201,27495
1309,5011,23198,27495
1310,1235,23202,27490
1311,821,23202,27491
1312,7826,23199,27485
1313,11635,23203,27488
1314,6190,23198,27489
1315,5132,23201,27493
1316,7934,23205,27495
1317,8479,23204,27497
1318,11305,23205,27505
1319,5870,23210,27511
1320,8010,23210,27517
1321,3591,23220,27519
1322,14149,23218,27526
1323,5912,23218,27538
1324,3635,23223,27539
1325,4233,23228,27549
1326,10143,23231,27558
1327,5665,23232,27565
1328,3606,23238,27568
1329,110,23234,27572
1330,9540,23236,27581
1331,4228,23240,27593
1332,1733,23244,27593
1333,8784,23244,27599
1334,-975,23245,27602
1335,10048,23241,27608
1336,9763,23250,27614
1337,2107,23253,27614
1338,6460,23253,27617
1339,7022,23255,27619
1340,967,23256,27626
1341,10203,23253,27626
1342,10914,23257,27629
1343,2802,23261,27637
1344,-6216,23258,27637
1345,350,23260,27640
1346,-28043,23260,27645
1347,28896,23261,27652
1348,15593,23259,27651
1349,-26987,23263,27656
1350,-158,23267,27662
1351,-25491,23262,27665
1352,10836,23269,27673
1353,-9876,23272,27673
1354,17851,23274,27684
1355,31455,23278,27683
1356,-27769,23279,27692
1357,11781,23286,27696
1358,21215,23279,27692
1359,31104,23272,27672
1360,11111,23260,27649
1361,12783,23243,27606
1362,15648,23224,27559
1363,17484,23212,27519
1364,30688,23195,27489
1365,17728,23190,27458
1366,5228,23178,27437
1367,8932,23178,27426
1368,18449,23171,27412
1369,10505,23164,27411
1370,11154,23166,27413
1371,17077,23170,27412
1372,22062,23174,27419
1373,14181,23173,27426
1374,26612,23180,27435
1375,10004,23185,27442
1376,27575,23186,27446
1377,14241,23183,27454
1378,16282,23187,27452
1379,-25057,23189,27459
1380,-17032,23189,27458
1381,-18037,23192,27465
1382,-31291,23194,27473
1383,1144,23191,27479
1384,-10516,23200,27483
1385,26078,23204,27495
1386,27450,23204,27500
1387,-30720,23204,27508
1388,7215,23206,27511
1389,27645,23206,27511
1390,26244,23206,27508
1391,11191,23203,27501
1392,15962,23204,27498
1393,17708,23198,27493
1394,22915,23198,27489
1395,-27705,23195,27487
1396,17057,23200,27484
1397,8402,23195,27486
1398,18114,23198,27482
1399,25368,23198,27485
1400,14612,23197,27487
1401,5055,23197,27491
1402,12204,23200,27493
1403,12668,23200,27505
1404,17356,23207,27509
1405,16176,23204,27514
1406,12015,23214,27518
1407,17174,23209,27526
1408,5653,23216,27533
1409,12183,23219,27538
1410,17032,23221,27541
1411,708,23227,27548
1412,-22007,23224,27554
1413,-9733,23228,27561
1414,18139,23230,27570
1415,-21469,23231,27582
1416,10836,23232,27588
1417,-9876,23239,27589
1418,17851,23241,27596
1419,31455,23247,27598
1420,-27769,23243,27607
1421,11781,23250,27608
1422,21215,23248,27612
1423,31104,23250,27618
1424,11111,23250,27622
1425,12783,23248,27620
1426,15648,23253,27631
1427,17484,23253,27633
1428,30688,23251,27635
1429,17728,23255,27642
1430,5228,23252,27642
1431,8932,23263,27644
1432,19218,23260,27646
1433,28427,23263,27649
1434,24521,23264,27654
1435,19270,23263,27661
1436,24038,23265,27663
1437,23010,23267,27664
1438,12597,23269,27670
1439,9750,23271,27679
1440,10926,23275,27686
1441,21930,23271,27688
1442,23904,23277,27687
1443,19622,23276,27696
1444,19009,23280,27705
1445,26242,23283,27712
1446,25289,23284,27711
1447,21813,23285,27702
1448,22209,23268,27677
1449,24862,23250,27635
1450,30992,23235,27583
1451,22639,23216,27540
1452,-29878,23198,27506
1453,26437,23187,27477
1454,22469,23181,27453
1455,28216,23177,27431
1456,31836,23173,27419
1457,24634,23170,27412
1458,31535,23168,27414
1459,27035,23169,27410
1460,32099,23171,27419
1461,25556,23173,27422
1462,-31239,23178,27431
1463,20508,23178,27443
1464,16983,23184,27452
1465,10581,23185,27460
1466,18764,23189,27465
1467,24485,23191,27466
1468,8545,23186,27468
1469,27355,23191,27475
1470,25311,23191,27481
1471,11440,23196,27484
1472,14205,23197,27495
1473,26900,23201,27492
1474,10009,23205,27502
1475,26929,23204,27509
1476,-32221,23213,27514
1477,-2776,23207,27518
1478,28616,23207,27519
1479,-22205,23208,27516
1480,10536,23202,27508
1481,-6201,23202,27503
1482,7592,23198,27504
1483,-27646,23199,27498
1484,-32543,23196,27495
1485,8262,23197,27492
1486,21983,23202,27499
1487,29682,23199,27490
1488,16476,23201,27499
1489,16897,23197,27499
1490,13485,23199,27503
1491,22783,23197,27507
1492,-32307,23205,27510
1493,19179,23207,27516
1494,10101,23212,27525
1495,8496,23215,27530
1496,22192,23220,27533
1497,29056,23217,27545
1498,-31955,23222,27551
1499,19709,23221,27554
1500,27956,23227,27559
1501,30912,23227,27565
1502,-29364,23226,27575
1503,13071,23230,27579
1504,-31626,23238,27585
1505,17648,23240,27591
1506,-15535,23238,27596
1507,16518,23243,27602
1508,-23868,23248,27608
1509,-25233,23247,27614
1510,-3283,23247,27620
1511,-8210,23252,27618
1512,-9359,23252,27624
1513,9169,23247,27631
1514,4598,23255,27633
1515,-32556,23262,27639
1516,-13627,23258,27639
1517,-25129,23258,27648
1518,23028,23259,27649
1519,-20538,23257,27658
1520,-19906,23260,27658
1521,17970,23263,27664
1522,28221,23262,27667
1523,22760,23262,27667
1524,-23351,23264,27671
1525,-20339,23264,27680
1526,30341,23269,27681
1527,22862,23274,27682
1528,30223,23277,27689
1529,-25578,23280,27695
1530,-15681,23278,27705
1531,-25780,23284,27705
1532,-32352,23284,27715
1533,-28768,23287,27714
1534,-27539,23283,27709
1535,20456,23274,27683
1536,20007,23255,27640
1537,24380,23237,27592
1538,30383,23217,27554
1539,-31604,23201,27515
1540,23642,23189,27482
1541,30770,23181,27455
1542,26270,23176,27437
1543,-32690,23170,27425
1544,-25905,23173,27417
1545,-30654,23167,27416
1546,-32166,23169,27412
1547,21075,23172,27418
1548,24376,23176,27430
1549,-32510,23181,27437
1550,-30779,23183,27444
1551,24239,23185,27460
1552,23176,23189,27463
1553,30225,23194,27467
1554,31508,23197,27475
1555,25596,23196,27474
1556,27603,23195,27486
1557,25982,23200,27488
1558,26157,23201,27496
1559,31147,23202,27499
1560,26542,23209,27518
1561,17323,23213,27524
1562,21284,23217,27531
1563,-13659,23213,27532
1564,-29767,23218,27531
1565,19329,23215,27532
1566,24894,23213,27524
1567,-26532,23208,27521
1568,-17467,23206,27511
1569,-14229,23203,27506
1570,-28958,23200,27504
1571,-21274,23202,27502
1572,-23211,23202,27497
1573,32299,23197,27502
1574,-31749,23203,27496
1575,26382,23203,27500
1576,-31638,23205,27504
1577,-21194,23203,27510
1578,-32534,23208,27513
1579,28326,23210,27521
1580,-17838,23211,27526
1581,-28080,23216,27531
1582,-22123,23215,27535
1583,-27106,23217,27542
1584,-22132,23224,27548
1585,-24888,23225,27556
1586,-17233,23228,27562
1587,-24007,23233,27567
1588,-27031,23238,27574
1589,-27115,23235,27586
1590,-30414,23241,27586
1591,-26862,23245,27594
1592,21345,23243,27600
1593,843,23246,27608
1594,3361,23248,27616
1595,-30935,23250,27617
1596,2790,23253,27625
1597,8763,23253,27629
1598,-25284,23259,27634
1599,-16526,23257,27637
1600,-21426,23257,27646
1601,27570,23259,27644
1602,-12971,23262,27649
1603,-32552,23259,27653
1604,27793,23267,27656
1605,28550,23269,27657
1606,25992,23265,27661
1607,-27942,23268,27663
1608,-23630,23270,27668
1609,25204,23274,27667
1610,28848,23272,27667
1611,28356,23275,27676
1612,-13060,23273,27676
1613,-17757,23277,27688
1614,-24992,23279,27688
1615,-23959,23284,27697
1616,-19285,23283,27700
1617,32078,23285,27708
1618,-29946,23284,27709
1619,28127,23282,27697
1620,-31199,23273,27669
1621,-25556,23253,27626
1622,31844,23234,27588
1623,31017,23218,27540
1624,-26642,23207,27505
1625,-31648,23193,27478
1626,-25669,23185,27458
1627,-27332,23182,27442
1628,-29817,23176,27430
1629,-25729,23175,27430
1630,-27784,23174,27425
1631,-27027,23176,27431
1632,-24490,23178,27436
1633,-26559,23181,27441
1634,-27719,23188,27452
1635,-27223,23187,27455
1636,-28159,23193,27470
1637,-25826,23197,27479
1638,-27100,23203,27482
1639,32732,23202,27486
1640,-23217,23201,27500
1641,-23802,23214,27507
1642,-17334,23209,27510
1643,-7064,23215,27519
1644,-9290,23216,27529
1645,-16989,23223,27536
1646,-15962,23222,27546
1647,-15808,23219,27549
1648,-22687,23226,27549
1649,-27812,23219,27544
1650,-26561,23219,27530
1651,-19892,23218,27522
1652,-18320,23211,27515
1653,-21772,23208,27506
1654,-23062,23202,27500
1655,-19963,23205,27490
1656,-29191,23203,27491
1657,-28536,23199,27491
1658,32013,23198,27492
1659,-29021,23201,27495
1660,-24372,23202,27493
1661,31337,23200,27497
1662,-31692,23206,27501
1663,-30873,23211,27511
1664,31601,23208,27514
1665,-27816,23213,27521
1666,32684,23220,27530
1667,-30461,23217,27538
1668,29901,23217,27544
1669,-32737,23228,27553
1670,-32767,23228,27552
1671,-29815,23230,27559
1672,28390,23229,27567
1673,-21551,23234,27573
1674,17729,23236,27582
1675,-29787,23237,27590
1676,28680,23245,27594
1677,6605,23244,27594
1678,-4718,23241,27601
1679,-25036,23244,27603
1680,8232,23249,27611
1681,9462,23252,27614
1682,-29752,23252,27614
1683,-18077,23256,27622
1684,-22106,23256,27626
1685,26244,23260,27629
1686,-21569,23259,27634
1687,31748,23262,27639
1688,-20015,23263,27642
1689,-22662,23263,27644
1690,-23948,23267,27656
1691,-22638,23269,27653
1692,-23683,23268,27661
1693,-20885,23273,27667
1694,-26754,23273,27673
1695,-23051,23275,27670
1696,-25663,23270,27665
1697,-23810,23258,27642
1698,-27709,23245,27601
1699,-24687,23225,27563
1700,-27581,23210,27520
1701,-25213,23198,27484
1702,-26415,23187,27457
1703,-27153,23178,27431
1704,-26673,23170,27410
1705,-27578,23162,27399
1706,-25560,23167,27391
1707,-27955,23160,27391
1708,-27814,23158,27391
1709,-21269,23167,27396
1710,-27100,23168,27404
1711,-20400,23170,27405
1712,-26517,23172,27416
1713,-26657,23177,27422
1714,-23691,23176,27427
1715,-26656,23183,27433
1716,-30245,23183,27434
1717,-21921,23184,27441
1718,27839,23183,27447
1719,-19819,23186,27446
1720,26252,23187,27451
1721,32624,23190,27465
1722,-29505,23197,27475
1723,-32233,23202,27483
1724,-27995,23207,27494
1725,-29746,23203,27493
1726,29760,23206,27496
1727,-14112,23203,27496
1728,19150,23201,27494
1729,28872,23200,27485
1730,-1408,23195,27479
1731,30459,23197,27475
1732,15970,23190,27471
1733,25351,23195,27464
1734,-25862,23189,27465
1735,-17229,23191,27464
1736,-19168,23193,27463
1737,-24043,23188,27469
1738,-29857,23191,27470
1739,-25469,23198,27479
1740,-18832,23200,27482
1741,-22915,23199,27490
1742,-19798,23203,27496
1743,-21928,23200,27498
1744,-30117,23206,27507
1745,-11603,23213,27514
1746,-29931,23215,27524
1747,-15860,23217,27527
1748,-22603,23219,27535
1749,-26682,23223,27539
1750,8330,23224,27546
1751,-17063,23231,27558
1752,-21784,23231,27565
1753,-23694,23234,27569
1754,-25324,23236,27572
1755,-20632,23231,27585
1756,-22128,23239,27586
1757,32513,23240,27590
1758,-17238,23240,27594
1759,-20906,23246,27597
1760,-25798,23247,27601
1761,-16667,23244,27609
1762,-22589,23245,27613
1763,-20361,23248,27617
1764,-17387,23250,27618
1765,-26469,23251,27621
1766,-7371,23254,27624
1767,-23925,23258,27632
1768,-27302,23258,27633
1769,-11097,23261,27639
1770,-614,23259,27638
1771,-28484,23265,27648
1772,-30280,23262,27656
1773,-25759,23271,27663
1774,-114,23273,27667
1775,-8225,23275,27669
1776,-16506,23275,27673
1777,-14634,23266,27656
1778,-14285,23256,27628
1779,-23136,23236,27580
1780,-25689,23216,27540
1781,-28522,23201,27497
1782,-19273,23188,27460
1783,-12836,23177,27432
1784,23968,23164,27411
1785,-25604,23163,27393
1786,-4126,23159,27382
1787,3147,23154,27383
1788,-5075,23157,27378
1789,-18016,23157,27382
1790,-1504,23160,27386
1791,-10912,23167,27396
1792,-20403,23168,27404
1793,-17579,23175,27411
1794,-19605,23170,27414
1795,-10263,23173,27416
1796,-10876,23177,27425
1797,-27344,23178,27426
1798,-23634,23178,27426
1799,-14965,23179,27435
1800,-2966,23182,27433
1801,-3511,23181,27438
1802,-10658,23189,27452
1803,-10182,23190,27461
1804,-7161,23195,27467
1805,-14910,23196,27474
1806,-18935,23200,27483
1807,-18533,23200,27479
1808,-13172,23196,27475
1809,-8619,23191,27480
1810,-17893,23192,27473
1811,-21535,23192,27472
1812,-17290,23186,27462
1813,-15480,23191,27455
1814,-16571,23184,27451
1815,-18733,23183,27455
1816,-18604,23185,27455
1817,-17498,23194,27459
1818,-17511,23191,27455
1819,-21219,23193,27461
1820,-19402,23191,27473
1821,-20194,23194,27473
1822,-17750,23200,27474
1823,-18792,23198,27485
1824,-19067,23205,27484
1825,-19947,23202,27496
1826,-19244,23203,27500
1827,-16806,23210,27510
1828,-20289,23208,27514
1829,-14609,23215,27520
1830,-21583,23214,27526
1831,-18669,23218,27527
1832,-13551,23225,27540
1833,-13570,23220,27542
1834,-12178,23227,27549
1835,-13837,23226,27555
1836,-14482,23231,27557
1837,-16287,23232,27559
1838,-15607,23231,27566
1839,-12730,23236,27570
1840,-15970,23231,27576
1841,-19489,23237,27578
1842,-16631,23234,27578
1843,-13656,23240,27584
1844,-17774,23234,27588
1845,-21605,23239,27591
1846,-12733,23241,27592
1847,-19427,23241,27595
1848,-17069,23240,27601
1849,-25248,23250,27602
1850,-13790,23246,27605
1851,-29768,23246,27611
1852,-16090,23251,27619
1853,-22500,23252,27622
1854,-5184,23257,27627
1855,22604,23254,27632
1856,-22888,23264,27632
1857,8289,23257,27627
1858,-14328,23249,27612
1859,22195,23240,27578
1860,31245,23221,27542
1861,-13703,23205,27505
1862,-180,23186,27463
1863,-16103,23180,27433
1864,-14704,23170,27408
1865,-6468,23161,27387
1866,-17874,23158,27376
1867,-21192,23151,27370
1868,-22159,23154,27366
1869,-16941,23153,27368
1870,-5296,23156,27373
1871,-9529,23157,27381
1872,-19987,23165,27393
1873,-21380,23167,27397
1874,-15133,23170,27407
1875,-1872,23173,27415
1876,-5458,23177,27417
1877,-11591,23178,27427
1878,-9641,23183,27429
1879,-9690,23184,27433
1880,-20237,23179,27441
1881,-12739,23186,27450
1882,-16566,23189,27461
1883,-18034,23193,27471
1884,-17533,23194,27477
1885,-17958,23199,27477
1886,-18477,23202,27486
1887,-18840,23197,27483
1888,-19515,23197,27477
1889,-22203,23196,27479
1890,-19242,23191,27473
1891,-15073,23195,27465
1892,-22261,23193,27462
1893,-20164,23191,27455
1894,-14140,23184,27457
1895,-7007,23186,27451
1896,23079,23188,27453
1897,-5832,23190,27459
1898,7953,23192,27459
1899,-15935,23192,27465
1900,26036,23193,27470
1901,-21831,23197,27474
1902,-6257,23197,27476
1903,-2288,23202,27481
1904,-22305,23206,27497
1905,-14252,23203,27503
1906,-9948,23206,27508
1907,-18647,23214,27513
1908,-21950,23218,27516
1909,-24070,23215,27529
1910,-17352,23221,27539
1911,-5747,23224,27542
1912,-13319,23222,27552
1913,-21067,23224,27554
1914,-21360,23230,27564
1915,-11561,23233,27569
1916,-6236,23234,27572
1917,-11013,23238,27583
1918,-14703,23238,27587
1919,-10547,23239,27591
1920,-15084,23239,27596
1921,-22907,23245,27601
1922,-27325,23241,27600
1923,-24547,23244,27606
1924,-16639,23249,27610
1925,-16372,23247,27613
1926,-19411,23246,27617
1927,-19466,23253,27618
1928,-2804,23251,27619
1929,-25189,23254,27622
1930,-15883,23254,27629
1931,-2821,23252,27640
1932,7119,23263,27639
1933,-2098,23260,27644
1934,-13119,23269,27649
1935,-2729,23263,27659
1936,-9581,23269,27660
1937,-17403,23275,27670
1938,-17256,23270,27671
1939,-17623,23273,27669
1940,-8614,23263,27650
1941,-7785,23253,27618
1942,-23663,23231,27570
1943,-21443,23215,27524
1944,-18353,23203,27487
1945,-11794,23189,27450
1946,-15662,23174,27427
1947,-23282,23169,27399
1948,-14841,23160,27391
1949,-19402,23155,27380
1950,-13678,23151,27372
1951,-23715,23155,27376
1952,-13177,23160,27379
1953,-13819,23154,27381
1954,-25196,23158,27391
1955,-6632,23168,27401
1956,-13956,23160,27405
1957,-27232,23168,27406
1958,-22429,23176,27410
1959,-9526,23173,27415
1960,-5999,23170,27415
1961,-13601,23173,27421
1962,-19697,23176,27420
1963,-10418,23172,27422
1964,-15745,23175,27427
1965,-23817,23181,27438
1966,-18642,23185,27444
1967,-19800,23186,27452
1968,-13223,23186,27461
1969,-15263,23192,27464
1970,-22617,23195,27462
1971,-21827,23194,27464
1972,-17794,23192,27461
1973,-11127,23186,27456
1974,-10061,23187,27456
1975,-14003,23182,27451
1976,-10969,23183,27445
1977,-10262,23186,27448
1978,-6630,23176,27444
1979,-11264,23185,27446
1980,-11597,23181,27446
1981,-4421,23185,27451
1982,-4628,23184,27456
1983,-2173,23184,27453
1984,-4961,23192,27460
1985,-7600,23190,27469
1986,-1667,23193,27476
1987,-11201,23196,27479
1988,-724,23198,27484
