Index,Snore_Data,RED,IR
6955,2966,26844.0,29842.0
6956,-1820,26846.0,29839.0
6957,-2437,26844.0,29833.0
6958,-1037,26848.0,29832.0
6959,-6888,26842.0,29826.0
6960,-1543,26846.0,29828.0
6961,-4158,26845.0,29825.0
6962,-2146,26839.0,29823.0
6963,-4869,26841.0,29822.0
6964,-4701,26836.0,29824.0
6965,-5965,26835.0,29821.0
6966,10317,26842.0,29828.0
6967,3305,26841.0,29831.0
6968,1284,26842.0,29837.0
6969,5410,26844.0,29833.0
6970,5821,26847.0,29845.0
6971,4349,26847.0,29844.0
6972,898,26851.0,29851.0
6973,2170,26851.0,29849.0
6974,8439,26851.0,29855.0
6975,2715,26854.0,29856.0
6976,2932,26857.0,29861.0
6977,1625,26849.0,29865.0
6978,3951,26859.0,29868.0
6979,5472,26860.0,29870.0
6980,8964,26851.0,29866.0
6981,5779,26858.0,29879.0
6982,5896,26858.0,29875.0
6983,6405,26859.0,29877.0
6984,6623,26861.0,29878.0
6985,7835,26858.0,29884.0
6986,9070,26862.0,29885.0
6987,11216,26864.0,29890.0
6988,8875,26867.0,29897.0
6989,6309,26861.0,29897.0
6990,11213,26870.0,29901.0
6991,7411,26867.0,29903.0
6992,10379,26866.0,29902.0
6993,4659,26867.0,29912.0
6994,3371,26866.0,29912.0
6995,6690,26872.0,29918.0
6996,12761,26877.0,29919.0
6997,5051,26875.0,29923.0
6998,7375,26871.0,29918.0
6999,9212,26880.0,29927.0
7000,5383,26877.0,29929.0
7001,4128,26880.0,29936.0
7002,2446,26884.0,29944.0
7003,9571,26885.0,29942.0
7004,1687,26880.0,29945.0
7005,415,26889.0,29950.0
7006,-4460,26890.0,29954.0
7007,-6510,26887.0,29957.0
7008,2075,26888.0,29961.0
7009,3844,26887.0,29956.0
7010,1764,26884.0,29944.0
7011,1408,26871.0,29925.0
7012,303,26869.0,29908.0
7013,-1747,26860.0,29880.0
7014,-3320,26852.0,29858.0
7015,3561,26845.0,29843.0
7016,-4776,26843.0,29826.0
7017,-459,26830.0,29808.0
7018,78,26825.0,29793.0
7019,-5100,26825.0,29786.0
7020,-3424,26824.0,29784.0
7021,-3984,26818.0,29779.0
7022,-7077,26817.0,29779.0
7023,-9306,26819.0,29772.0
7024,-5518,26813.0,29781.0
7025,-9702,26818.0,29772.0
7026,-8725,26814.0,29773.0
7027,-6274,26817.0,29769.0
7028,-4209,26812.0,29759.0
7029,220,26802.0,29759.0
7030,-10573,26806.0,29752.0
7031,-3255,26802.0,29742.0
7032,1911,26802.0,29743.0
7033,-5726,26803.0,29727.0
7034,-5471,26802.0,29732.0
7035,1427,26795.0,29731.0
7036,-475,26801.0,29732.0
7037,110,26805.0,29732.0
7038,-29,26798.0,29738.0
7039,2608,26799.0,29735.0
7040,-3470,26800.0,29734.0
7041,-5719,26798.0,29737.0
7042,-2863,26795.0,29732.0
7043,-3740,26802.0,29732.0
7044,985,26797.0,29720.0
7045,-4382,26789.0,29724.0
7046,-1065,26793.0,29719.0
7047,-6109,26794.0,29715.0
7048,-1894,26788.0,29713.0
7049,2401,26787.0,29719.0
7050,6464,26792.0,29718.0
7051,3070,26790.0,29722.0
7052,-1569,26789.0,29721.0
7053,734,26787.0,29723.0
7054,4256,26796.0,29721.0
7055,1488,26792.0,29730.0
7056,-4436,26800.0,29732.0
7057,-1450,26802.0,29731.0
7058,683,26798.0,29735.0
7059,5569,26800.0,29736.0
7060,94,26798.0,29739.0
7061,5536,26806.0,29743.0
7062,7087,26801.0,29740.0
7063,1529,26798.0,29745.0
7064,3565,26799.0,29752.0
7065,968,26804.0,29756.0
7066,3604,26801.0,29753.0
7067,5825,26806.0,29756.0
7068,1343,26806.0,29760.0
7069,-130,26813.0,29762.0
7070,1951,26802.0,29763.0
7071,4344,26809.0,29765.0
7072,6603,26809.0,29770.0
7073,-544,26809.0,29772.0
7074,3293,26815.0,29775.0
7075,8368,26812.0,29781.0
7076,736,26814.0,29777.0
7077,1184,26814.0,29788.0
7078,7469,26821.0,29791.0
7079,7574,26817.0,29795.0
7080,5552,26822.0,29794.0
7081,2741,26819.0,29798.0
7082,-3554,26825.0,29800.0
7083,4014,26824.0,29803.0
7084,13416,26821.0,29810.0
7085,10803,26828.0,29812.0
7086,6145,26831.0,29816.0
7087,9233,26830.0,29820.0
7088,14043,26828.0,29821.0
7089,16136,26835.0,29825.0
7090,2331,26838.0,29833.0
7091,11571,26837.0,29841.0
7092,10322,26841.0,29838.0
7093,8179,26842.0,29844.0
7094,6056,26844.0,29853.0
7095,7665,26847.0,29854.0
7096,8379,26844.0,29861.0
7097,10532,26852.0,29866.0
7098,3002,26848.0,29864.0
7099,1965,26845.0,29869.0
7100,6013,26845.0,29866.0
7101,-137,26842.0,29853.0
7102,5298,26831.0,29842.0
7103,1441,26832.0,29816.0
7104,3639,26823.0,29790.0
7105,4927,26819.0,29771.0
7106,9130,26802.0,29746.0
7107,780,26794.0,29733.0
7108,2380,26793.0,29719.0
7109,462,26787.0,29709.0
7110,-8941,26785.0,29695.0
7111,-2896,26780.0,29696.0
7112,-3460,26782.0,29689.0
7113,-10973,26780.0,29686.0
7114,2837,26776.0,29695.0
7115,-924,26778.0,29687.0
7116,-314,26770.0,29681.0
7117,-822,26780.0,29679.0
7118,-12257,26774.0,29669.0
7119,-5385,26767.0,29667.0
7120,-5648,26770.0,29658.0
7121,-6396,26768.0,29654.0
7122,-6364,26764.0,29652.0
7123,-3275,26758.0,29643.0
7124,-4931,26758.0,29645.0
7125,-3781,26763.0,29647.0
7126,941,26765.0,29641.0
7127,3272,26760.0,29644.0
7128,5348,26762.0,29645.0
7129,-2314,26761.0,29649.0
7130,10480,26764.0,29647.0
7131,6169,26759.0,29652.0
7132,1569,26767.0,29651.0
7133,3154,26762.0,29650.0
7134,2070,26762.0,29651.0
7135,8176,26762.0,29643.0
7136,6454,26763.0,29643.0
7137,604,26757.0,29635.0
7138,14169,26756.0,29643.0
7139,8639,26765.0,29635.0
7140,2686,26755.0,29641.0
7141,6135,26762.0,29641.0
7142,7023,26762.0,29644.0
7143,13180,26761.0,29643.0
7144,3488,26759.0,29646.0
7145,8699,26759.0,29651.0
7146,7212,26762.0,29651.0
7147,2288,26767.0,29652.0
7148,9213,26762.0,29659.0
7149,4973,26766.0,29661.0
7150,2479,26771.0,29670.0
7151,1123,26766.0,29665.0
7152,10262,26772.0,29672.0
7153,7605,26775.0,29670.0
7154,-5666,26769.0,29678.0
7155,6323,26779.0,29682.0
7156,8962,26775.0,29677.0
7157,-2379,26782.0,29690.0
7158,3821,26779.0,29691.0
7159,2904,26784.0,29692.0
7160,4997,26784.0,29696.0
7161,1898,26785.0,29693.0
7162,841,26780.0,29700.0
7163,-322,26781.0,29703.0
7164,-1698,26787.0,29709.0
7165,3352,26791.0,29715.0
7166,-1309,26787.0,29710.0
7167,-3314,26793.0,29725.0
7168,-3783,26789.0,29725.0
7169,-2115,26793.0,29727.0
7170,-222,26790.0,29737.0
7171,-6065,26800.0,29734.0
7172,-1642,26794.0,29744.0
7173,-6894,26805.0,29746.0
7174,-5172,26805.0,29747.0
7175,-8045,26800.0,29752.0
7176,-8863,26801.0,29750.0
7177,-270,26809.0,29761.0
7178,-9051,26810.0,29758.0
7179,-2156,26804.0,29767.0
7180,1945,26815.0,29768.0
7181,-7556,26814.0,29776.0
7182,-10283,26806.0,29778.0
7183,-1784,26819.0,29786.0
7184,-8170,26821.0,29782.0
7185,-4522,26824.0,29789.0
7186,-6051,26818.0,29793.0
7187,-10298,26820.0,29800.0
7188,-45,26826.0,29812.0
7189,-9078,26821.0,29804.0
7190,-2128,26830.0,29811.0
7191,2545,26826.0,29814.0
7192,-7783,26829.0,29818.0
7193,4759,26835.0,29824.0
7194,-154,26829.0,29824.0
7195,-3964,26832.0,29830.0
7196,-3910,26834.0,29830.0
7197,928,26835.0,29838.0
7198,5030,26838.0,29845.0
7199,-2266,26839.0,29846.0
7200,-4880,26839.0,29844.0
7201,-8047,26843.0,29860.0
7202,-2054,26847.0,29861.0
7203,-8753,26843.0,29862.0
7204,-8939,26848.0,29867.0
7205,3,26849.0,29866.0
7206,-1209,26852.0,29880.0
7207,-4715,26847.0,29882.0
7208,-3910,26856.0,29880.0
7209,-5800,26856.0,29884.0
7210,685,26856.0,29880.0
7211,-6288,26849.0,29877.0
7212,7381,26849.0,29869.0
7213,-1648,26836.0,29844.0
7214,-7170,26831.0,29825.0
7215,3385,26822.0,29798.0
7216,-9724,26818.0,29778.0
7217,-8864,26805.0,29753.0
7218,-1694,26798.0,29749.0
7219,1666,26799.0,29729.0
7220,-13005,26789.0,29727.0
7221,892,26791.0,29727.0
7222,12025,26792.0,29720.0
7223,9784,26792.0,29718.0
7224,7692,26786.0,29725.0
7225,8303,26793.0,29718.0
7226,8761,26791.0,29718.0
7227,10326,26790.0,29719.0
7228,4175,26788.0,29717.0
7229,4315,26785.0,29704.0
7230,12404,26787.0,29704.0
7231,8238,26786.0,29696.0
7232,6139,26783.0,29692.0
7233,9395,26782.0,29683.0
7234,9797,26771.0,29685.0
7235,4341,26777.0,29683.0
7236,10593,26774.0,29677.0
7237,12255,26779.0,29681.0
7238,4830,26769.0,29679.0
7239,14229,26776.0,29681.0
7240,10188,26777.0,29682.0
7241,10899,26771.0,29682.0
7242,14487,26771.0,29687.0
7243,8628,26777.0,29677.0
7244,9286,26775.0,29678.0
7245,12511,26767.0,29676.0
7246,4189,26774.0,29677.0
7247,4368,26773.0,29673.0
7248,9302,26768.0,29670.0
7249,8746,26772.0,29672.0
7250,14883,26773.0,29670.0
7251,2065,26769.0,29670.0
7252,10116,26770.0,29674.0
7253,5827,26768.0,29675.0
7254,-6544,26772.0,29682.0
7255,-4670,26768.0,29679.0
7256,-1641,26776.0,29683.0
7257,-966,26775.0,29682.0
7258,-4278,26780.0,29687.0
7259,3476,26773.0,29688.0
7260,-2320,26779.0,29694.0
7261,-9539,26777.0,29691.0
7262,1336,26773.0,29697.0
7263,-324,26781.0,29704.0
7264,-10151,26783.0,29706.0
7265,1070,26781.0,29708.0
7266,3707,26784.0,29706.0
7267,-3141,26783.0,29718.0
7268,6342,26785.0,29715.0
7269,-2908,26788.0,29722.0
7270,4454,26788.0,29723.0
7271,2871,26791.0,29730.0
7272,-2169,26791.0,29730.0
7273,4138,26790.0,29731.0
7274,-918,26791.0,29738.0
7275,-906,26791.0,29740.0
7276,-2035,26798.0,29739.0
7277,3728,26794.0,29742.0
7278,-4266,26799.0,29750.0
7279,5870,26797.0,29749.0
7280,4148,26797.0,29750.0
7281,2846,26798.0,29756.0
7282,7730,26801.0,29762.0
7283,8463,26800.0,29761.0
7284,12994,26805.0,29764.0
7285,8973,26806.0,29771.0
7286,10006,26803.0,29771.0
7287,9711,26809.0,29776.0
7288,14500,26810.0,29785.0
7289,11819,26812.0,29784.0
7290,4828,26812.0,29789.0
7291,11365,26817.0,29791.0
7292,9830,26818.0,29792.0
7293,12968,26820.0,29800.0
7294,14393,26815.0,29804.0
7295,11263,26822.0,29809.0
7296,24413,26822.0,29808.0
7297,12572,26822.0,29808.0
7298,15461,26823.0,29819.0
7299,17646,26830.0,29820.0
7300,19588,26822.0,29822.0
7301,12897,26826.0,29826.0
7302,1686,26829.0,29830.0
7303,1254,26832.0,29837.0
7304,6813,26829.0,29837.0
7305,2275,26833.0,29845.0
7306,800,26835.0,29846.0
7307,2000,26835.0,29848.0
7308,7142,26840.0,29852.0
7309,5753,26841.0,29855.0
7310,3516,26841.0,29859.0
7311,4270,26840.0,29870.0
7312,5375,26846.0,29870.0
7313,4931,26845.0,29867.0
7314,-3133,26845.0,29886.0
7315,-1569,26847.0,29878.0
7316,-4005,26853.0,29884.0
7317,-1075,26855.0,29891.0
7318,-789,26852.0,29894.0
7319,372,26853.0,29898.0
7320,2414,26854.0,29903.0
7321,-9440,26859.0,29902.0
7322,70,26855.0,29899.0
7323,-3354,26853.0,29896.0
7324,-6031,26854.0,29874.0
7325,-4547,26842.0,29857.0
7326,-6771,26835.0,29839.0
7327,126,26828.0,29813.0
7328,-6486,26817.0,29800.0
7329,-755,26817.0,29782.0
7330,-6684,26807.0,29769.0
7331,-5045,26810.0,29764.0
7332,-5805,26799.0,29756.0
7333,143,26801.0,29750.0
7334,-6852,26804.0,29751.0
7335,-11665,26806.0,29747.0
7336,-6183,26798.0,29754.0
7337,-4125,26803.0,29749.0
7338,-2758,26803.0,29746.0
7339,-4601,26795.0,29755.0
7340,-4102,26795.0,29740.0
7341,-6490,26800.0,29741.0
7342,-7453,26794.0,29735.0
7343,-7043,26789.0,29726.0
7344,-4624,26795.0,29725.0
7345,-2845,26789.0,29716.0
7346,-1737,26779.0,29720.0
7347,-6893,26793.0,29712.0
7348,-7083,26786.0,29719.0
7349,-3596,26789.0,29723.0
7350,1766,26793.0,29722.0
7351,2015,26789.0,29722.0
7352,1131,26793.0,29729.0
7353,9686,26790.0,29724.0
7354,2812,26794.0,29723.0
7355,9971,26786.0,29725.0
7356,4910,26791.0,29717.0
7357,-126,26785.0,29718.0
7358,-1704,26791.0,29719.0
7359,875,26784.0,29721.0
7360,8360,26787.0,29717.0
7361,1295,26790.0,29716.0
7362,3454,26786.0,29716.0
7363,1519,26788.0,29718.0
7364,-593,26784.0,29726.0
7365,-519,26793.0,29728.0
7366,-2613,26793.0,29727.0
7367,694,26792.0,29732.0
7368,-6206,26794.0,29738.0
7369,-2371,26794.0,29743.0
7370,-1343,26798.0,29741.0
7371,-2999,26794.0,29749.0
7372,-4655,26796.0,29748.0
7373,5672,26801.0,29751.0
7374,-1317,26797.0,29754.0
7375,225,26798.0,29759.0
7376,3943,26802.0,29763.0
7377,-5245,26804.0,29761.0
7378,12044,26803.0,29771.0
7379,140,26810.0,29771.0
7380,2094,26805.0,29771.0
7381,6379,26806.0,29775.0
7382,5078,26811.0,29778.0
7383,4204,26812.0,29788.0
7384,-9301,26809.0,29790.0
7385,-363,26815.0,29797.0
7386,4940,26816.0,29794.0
7387,1989,26819.0,29799.0
7388,-2492,26815.0,29800.0
7389,568,26821.0,29807.0
7390,2891,26822.0,29810.0
7391,-1491,26821.0,29814.0
7392,-3539,26825.0,29818.0
7393,-3130,26828.0,29820.0
7394,-759,26830.0,29825.0
7395,2691,26830.0,29830.0
7396,2606,26831.0,29832.0
7397,753,26837.0,29837.0
7398,63,26832.0,29838.0
7399,-2852,26831.0,29842.0
7400,-658,26837.0,29845.0
7401,3545,26834.0,29850.0
7402,1038,26838.0,29855.0
7403,-3536,26841.0,29862.0
7404,-4964,26847.0,29862.0
7405,-971,26840.0,29867.0
7406,663,26843.0,29869.0
7407,-1448,26848.0,29868.0
7408,-3384,26850.0,29876.0
7409,-3136,26847.0,29881.0
7410,106,26847.0,29889.0
7411,-2358,26854.0,29889.0
7412,643,26852.0,29887.0
7413,2538,26856.0,29895.0
7414,-1737,26857.0,29895.0
7415,-3090,26859.0,29906.0
7416,7976,26855.0,29909.0
7417,3842,26863.0,29911.0
7418,-5016,26865.0,29919.0
7419,445,26869.0,29919.0
7420,-194,26868.0,29926.0
7421,-6034,26871.0,29930.0
7422,-12160,26871.0,29932.0
7423,155,26868.0,29939.0
7424,3573,26874.0,29947.0
7425,-1190,26878.0,29949.0
7426,274,26877.0,29954.0
7427,-731,26883.0,29956.0
7428,-1691,26880.0,29963.0
7429,-10544,26880.0,29967.0
7430,-4888,26880.0,29968.0
7431,-3218,26882.0,29965.0
7432,-8551,26884.0,29960.0
7433,-5364,26873.0,29952.0
7434,-6227,26870.0,29937.0
7435,-2232,26868.0,29923.0
7436,-10031,26863.0,29905.0
7437,-5083,26854.0,29893.0
7438,-8344,26851.0,29880.0
7439,-9608,26846.0,29873.0
7440,-11159,26844.0,29864.0
7441,-6499,26839.0,29867.0
7442,-6097,26841.0,29861.0
7443,-7065,26848.0,29867.0
7444,-6626,26841.0,29865.0
7445,-6896,26849.0,29870.0
7446,2654,26851.0,29878.0
7447,13136,26846.0,29876.0
7448,6501,26847.0,29882.0
7449,5387,26854.0,29888.0
7450,3602,26852.0,29882.0
7451,-1159,26845.0,29883.0
7452,610,26849.0,29885.0
7453,-43,26853.0,29890.0
7454,5467,26849.0,29889.0
7455,-1157,26854.0,29893.0
7456,4748,26852.0,29888.0
7457,4755,26856.0,29897.0
7458,-3516,26852.0,29900.0
7459,2228,26861.0,29895.0
7460,2345,26854.0,29897.0
7461,9303,26849.0,29898.0
7462,6851,26851.0,29899.0
7463,-2371,26850.0,29887.0
7464,8956,26853.0,29896.0
7465,5957,26848.0,29892.0
7466,-2084,26847.0,29891.0
7467,2994,26852.0,29888.0
7468,4582,26854.0,29886.0
7469,-1237,26846.0,29886.0
7470,-162,26849.0,29895.0
7471,1533,26857.0,29892.0
7472,-1850,26855.0,29892.0
7473,6237,26852.0,29893.0
7474,8280,26852.0,29900.0
7475,2647,26859.0,29913.0
7476,-192,26856.0,29911.0
7477,4537,26856.0,29912.0
7478,11842,26862.0,29919.0
7479,1729,26858.0,29918.0
7480,620,26858.0,29919.0
7481,6784,26866.0,29915.0
7482,10220,26864.0,29931.0
7483,821,26869.0,29924.0
7484,-4824,26862.0,29934.0
7485,6506,26875.0,29930.0
7486,3569,26866.0,29938.0
7487,961,26869.0,29937.0
7488,-3485,26874.0,29945.0
7489,5410,26873.0,29955.0
7490,3225,26870.0,29952.0
7491,7585,26867.0,29955.0
7492,-2807,26874.0,29956.0
7493,-2749,26877.0,29956.0
7494,-5362,26875.0,29957.0
7495,-7003,26883.0,29963.0
7496,-4931,26878.0,29966.0
7497,-12276,26882.0,29965.0
7498,-7438,26877.0,29977.0
7499,3224,26882.0,29978.0
7500,7336,26881.0,29978.0
7501,1781,26878.0,29981.0
7502,-4131,26888.0,29982.0
7503,22108,26885.0,29989.0
7504,-2855,26885.0,29989.0
7505,8179,26891.0,29998.0
7506,-3198,26893.0,29988.0
7507,10639,26892.0,29996.0
7508,9084,26893.0,30005.0
7509,-4891,26901.0,30006.0
7510,159,26894.0,30014.0
7511,-6682,26902.0,30012.0
7512,8994,26900.0,30018.0
7513,-2371,26897.0,30021.0
7514,-2232,26906.0,30025.0
7515,4113,26899.0,30029.0
7516,8408,26903.0,30033.0
7517,8098,26912.0,30036.0
7518,1564,26908.0,30039.0
7519,356,26909.0,30046.0
7520,8895,26914.0,30045.0
7521,13486,26913.0,30052.0
7522,4756,26912.0,30053.0
7523,6728,26914.0,30053.0
7524,3051,26916.0,30053.0
7525,8883,26906.0,30039.0
7526,-252,26899.0,30020.0
7527,-1420,26901.0,30011.0
7528,1687,26891.0,29994.0
7529,1292,26887.0,29981.0
7530,8653,26882.0,29971.0
7531,-3490,26877.0,29956.0
7532,-1913,26874.0,29951.0
7533,4440,26875.0,29943.0
7534,1176,26870.0,29949.0
7535,2388,26873.0,29945.0
7536,2757,26872.0,29954.0
7537,3506,26873.0,29956.0
7538,851,26877.0,29963.0
7539,-4240,26877.0,29959.0
7540,-3720,26878.0,29960.0
7541,-1963,26879.0,29965.0
7542,8752,26874.0,29964.0
7543,10465,26878.0,29965.0
7544,6632,26875.0,29963.0
7545,7929,26878.0,29959.0
7546,8286,26875.0,29967.0
7547,8713,26877.0,29963.0
7548,6319,26882.0,29969.0
7549,7002,26881.0,29973.0
7550,1657,26882.0,29975.0
7551,1045,26880.0,29979.0
7552,648,26879.0,29975.0
7553,3703,26875.0,29970.0
7554,340,26876.0,29969.0
7555,-263,26876.0,29968.0
7556,2144,26879.0,29963.0
7557,501,26871.0,29962.0
7558,2538,26873.0,29955.0
7559,1162,26872.0,29956.0
7560,998,26873.0,29957.0
7561,1988,26871.0,29951.0
7562,4244,26871.0,29958.0
7563,967,26874.0,29963.0
7564,-1191,26871.0,29963.0
7565,179,26876.0,29967.0
7566,4570,26877.0,29967.0
7567,5066,26874.0,29974.0
7568,3031,26877.0,29974.0
7569,-1453,26877.0,29974.0
7570,3860,26880.0,29977.0
7571,7327,26885.0,29980.0
7572,2800,26878.0,29987.0
7573,3821,26883.0,29985.0
7574,7866,26884.0,29986.0
7575,3702,26884.0,29990.0
7576,-3511,26884.0,29991.0
7577,-316,26887.0,29997.0
7578,7,26884.0,29998.0
7579,-3021,26887.0,30001.0
7580,-2389,26891.0,30003.0
7581,-1428,26895.0,30006.0
7582,-6594,26896.0,30000.0
7583,-8967,26894.0,30006.0
7584,-3292,26893.0,30011.0
7585,-6306,26894.0,30011.0
7586,-8503,26893.0,30014.0
7587,-2917,26893.0,30019.0
7588,-2973,26898.0,30022.0
7589,-3055,26895.0,30021.0
7590,-2495,26899.0,30027.0
7591,-3287,26900.0,30028.0
7592,-5969,26896.0,30028.0
7593,-4547,26900.0,30032.0
7594,-4362,26902.0,30034.0
7595,-1599,26906.0,30038.0
7596,-769,26897.0,30045.0
7597,-4790,26901.0,30040.0
7598,2414,26907.0,30054.0
7599,2808,26908.0,30051.0
7600,683,26905.0,30056.0
7601,-3184,26912.0,30053.0
7602,-2167,26910.0,30058.0
7603,-8210,26910.0,30063.0
7604,-2964,26915.0,30073.0
7605,-7226,26914.0,30071.0
7606,-8398,26916.0,30072.0
7607,-8252,26916.0,30081.0
7608,-9089,26916.0,30082.0
7609,-8293,26920.0,30087.0
7610,-10046,26919.0,30083.0
7611,-7922,26921.0,30087.0
7612,-8075,26925.0,30081.0
7613,-6949,26917.0,30082.0
7614,-1243,26917.0,30061.0
7615,-3737,26906.0,30044.0
7616,-2464,26899.0,30024.0
7617,-2080,26891.0,30012.0
7618,-2477,26885.0,29987.0
7619,-2349,26883.0,29976.0
7620,-1203,26875.0,29967.0
7621,444,26870.0,29951.0
7622,-851,26871.0,29946.0
7623,-1608,26871.0,29940.0
7624,4378,26867.0,29938.0
7625,3767,26867.0,29935.0
7626,1190,26863.0,29940.0
7627,4795,26866.0,29932.0
7628,5505,26860.0,29938.0
7629,3519,26867.0,29938.0
7630,1783,26857.0,29934.0
7631,2898,26858.0,29935.0
7632,1502,26858.0,29918.0
7633,6948,26860.0,29914.0
7634,2044,26851.0,29910.0
7635,642,26851.0,29908.0
7636,8165,26856.0,29912.0
7637,5108,26857.0,29912.0
7638,4426,26850.0,29905.0
7639,3316,26850.0,29904.0
7640,5503,26851.0,29909.0
7641,5049,26847.0,29916.0
7642,2037,26856.0,29905.0
7643,2139,26853.0,29908.0
7644,1118,26852.0,29907.0
7645,-1299,26849.0,29905.0
7646,-2926,26845.0,29908.0
7647,-2167,26847.0,29900.0
7648,1184,26851.0,29894.0
7649,-3514,26848.0,29894.0
7650,-7299,26851.0,29894.0
7651,-672,26841.0,29891.0
7652,-9961,26845.0,29890.0
7653,-8359,26846.0,29893.0
7654,-5463,26849.0,29886.0
7655,-4025,26845.0,29892.0
7656,-6884,26850.0,29898.0
7657,-8020,26847.0,29895.0
7658,-4305,26849.0,29900.0
7659,-9188,26852.0,29902.0
7660,-8927,26850.0,29905.0
7661,-11288,26852.0,29907.0
7662,-8073,26849.0,29906.0
7663,-9366,26847.0,29907.0
7664,-9856,26852.0,29916.0
7665,-8019,26853.0,29919.0
7666,-8772,26857.0,29923.0
7667,-6341,26860.0,29918.0
7668,-9514,26859.0,29924.0
7669,-8116,26859.0,29921.0
7670,-6834,26857.0,29931.0
7671,-7403,26863.0,29929.0
7672,-4544,26857.0,29934.0
7673,-1402,26868.0,29935.0
7674,-6048,26864.0,29937.0
7675,-4946,26862.0,29941.0
7676,3138,26862.0,29942.0
7677,-201,26865.0,29943.0
7678,-2951,26865.0,29948.0
7679,-4410,26869.0,29943.0
7680,-2882,26869.0,29949.0
7681,483,26867.0,29956.0
7682,-2788,26874.0,29958.0
7683,-4942,26866.0,29957.0
7684,-4691,26874.0,29962.0
7685,-3729,26875.0,29963.0
7686,6857,26879.0,29967.0
7687,3669,26875.0,29971.0
7688,5013,26878.0,29976.0
7689,3018,26878.0,29976.0
7690,2291,26878.0,29982.0
7691,1789,26880.0,29987.0
7692,4148,26885.0,29988.0
7693,2575,26885.0,29992.0
7694,2668,26888.0,29999.0
7695,9886,26885.0,29996.0
7696,497,26890.0,30006.0
7697,-2237,26895.0,30005.0
7698,6743,26886.0,30011.0
7699,3788,26893.0,30017.0
7700,-2853,26890.0,30011.0
7701,336,26896.0,30023.0
7702,2120,26894.0,30022.0
7703,-3331,26896.0,30022.0
7704,2369,26899.0,30036.0
7705,7358,26899.0,30034.0
7706,4374,26905.0,30044.0
7707,-8729,26901.0,30044.0
7708,-5752,26903.0,30046.0
7709,3875,26911.0,30053.0
7710,901,26904.0,30058.0
7711,-2300,26909.0,30058.0
7712,-2704,26911.0,30064.0
7713,-774,26911.0,30068.0
7714,673,26910.0,30068.0
7715,-2870,26914.0,30065.0
7716,-7491,26913.0,30055.0
7717,-7285,26902.0,30038.0
7718,476,26897.0,30019.0
7719,2379,26892.0,30004.0
7720,-6789,26886.0,29978.0
7721,-10057,26878.0,29956.0
7722,-4617,26866.0,29941.0
7723,6042,26866.0,29920.0
7724,400,26856.0,29910.0
7725,-5140,26847.0,29906.0
7726,-1872,26855.0,29902.0
7727,2884,26848.0,29895.0
7728,4053,26852.0,29894.0
7729,-2472,26845.0,29892.0
7730,-1642,26851.0,29893.0
7731,4803,26849.0,29889.0
7732,3401,26847.0,29886.0
7733,-178,26845.0,29881.0
7734,8427,26843.0,29877.0
7735,4380,26837.0,29870.0
7736,4742,26837.0,29866.0
7737,6947,26836.0,29856.0
7738,3217,26835.0,29850.0
7739,-438,26830.0,29846.0
7740,1087,26829.0,29844.0
7741,3317,26831.0,29842.0
7742,-5877,26831.0,29842.0
7743,1166,26832.0,29846.0
7744,9279,26829.0,29847.0
7745,-4350,26831.0,29847.0
7746,-2684,26831.0,29850.0
7747,2031,26831.0,29851.0
7748,5047,26835.0,29850.0
7749,2905,26830.0,29844.0
7750,-3306,26831.0,29846.0
7751,3032,26830.0,29847.0
7752,1430,26827.0,29838.0
7753,3607,26827.0,29840.0
7754,1311,26830.0,29838.0
7755,-3370,26824.0,29836.0
7756,4904,26827.0,29837.0
7757,1592,26826.0,29836.0
7758,-2090,26825.0,29836.0
7759,-3189,26822.0,29837.0
7760,7837,26826.0,29841.0
7761,0,26835.0,29850.0
7762,-4722,26835.0,29849.0
7763,707,26830.0,29846.0
7764,1975,26837.0,29854.0
7765,-3062,26837.0,29857.0
7766,-1826,26832.0,29862.0
7767,4449,26842.0,29860.0
7768,-1170,26841.0,29865.0
7769,-602,26840.0,29864.0
7770,-1278,26843.0,29876.0
7771,2012,26846.0,29872.0
7772,1954,26846.0,29878.0
7773,2594,26847.0,29886.0
7774,151,26849.0,29884.0
7775,-1078,26853.0,29889.0
7776,5363,26848.0,29891.0
7777,2527,26852.0,29899.0
7778,785,26848.0,29896.0
7779,3768,26859.0,29902.0
7780,-5507,26853.0,29907.0
7781,-10024,26856.0,29906.0
7782,-3475,26863.0,29905.0
7783,-10561,26855.0,29915.0
7784,-10303,26859.0,29910.0
7785,-10799,26862.0,29915.0
7786,-8521,26867.0,29916.0
7787,-4675,26860.0,29923.0
7788,1652,26861.0,29928.0
7789,1775,26872.0,29932.0
7790,-5473,26864.0,29934.0
7791,2969,26869.0,29937.0
7792,6016,26867.0,29939.0
7793,6194,26877.0,29945.0
7794,-347,26871.0,29949.0
7795,1687,26879.0,29946.0
7796,6564,26875.0,29951.0
7797,55,26875.0,29955.0
7798,3605,26880.0,29970.0
7799,511,26877.0,29968.0
7800,1847,26886.0,29970.0
7801,5039,26882.0,29975.0
7802,5002,26889.0,29978.0
7803,-92,26886.0,29981.0
7804,-1862,26893.0,29980.0
7805,8048,26889.0,29989.0
7806,5879,26897.0,29989.0
7807,-830,26893.0,30001.0
7808,-2423,26894.0,30004.0
7809,1242,26897.0,30004.0
7810,3040,26896.0,30008.0
7811,1510,26897.0,30017.0
